66401; -369; -39; -907
66411; -367; -38; -902
66421; -366; -37; -907
66431; -366; -42; -916
66441; -372; -36; -916
66451; -373; -39; -910
66461; -377; -38; -910
66471; -375; -38; -902
66481; -373; -41; -911
66491; -373; -41; -916
66501; -377; -41; -915
66511; -377; -38; -906
66521; -382; -40; -897
66531; -375; -30; -894
66541; -370; -37; -904
66551; -361; -35; -919
66561; -358; -41; -924
66571; -349; -46; -926
66581; -356; -39; -918
66591; -354; -40; -915
66601; -356; -32; -915
66611; -347; -36; -913
66621; -346; -40; -915
66631; -337; -39; -918
66641; -344; -35; -926
66651; -347; -39; -922
66661; -350; -35; -912
66671; -343; -38; -912
66681; -331; -34; -914
66691; -331; -40; -927
66701; -326; -35; -926
66711; -324; -38; -921
66721; -313; -32; -926
66731; -301; -30; -926
66741; -288; -32; -940
66751; -285; -35; -945
66761; -269; -38; -952
66771; -270; -40; -951
66781; -269; -30; -944
66791; -273; -28; -937
66801; -273; -24; -944
66811; -270; -33; -949
66821; -250; -31; -953
66831; -244; -40; -950
66841; -236; -32; -960
66851; -220; -20; -958
66861; -216; -28; -957
66871; -211; -22; -975
66881; -198; -31; -958
66891; -194; -24; -968
66901; -191; -29; -969
66911; -190; -35; -973
66921; -189; -35; -963
66931; -185; -26; -971
66941; -182; -26; -971
66951; -174; -22; -974
66961; -162; -20; -965
66971; -157; -23; -966
66981; -145; -18; -970
66991; -139; -23; -979
67001; -133; -38; -991
67011; -122; -28; -989
67021; -115; -23; -975
67031; -115; -17; -973
67041; -110; -16; -980
67051; -116; -27; -991
67061; -120; -30; -995
67071; -116; -26; -976
67081; -108; -15; -970
67091; -102; -11; -977
67101; -96; -16; -980
67111; -77; -23; -998
67121; -72; -38; -1020
67131; -68; -27; -997
67141; -68; -10; -980
67151; -86; -17; -971
67161; -91; -9; -968
67171; -86; -18; -973
67181; -81; -21; -992
67191; -70; -30; -1001
67201; -67; -27; -997
67211; -63; -24; -997
67221; -69; -25; -995
67231; -77; -20; -978
67241; -90; -18; -975
67251; -96; -13; -971
67261; -97; -14; -967
67271; -96; -20; -971
67281; -102; -20; -984
67291; -89; -16; -970
67301; -73; -13; -975
67311; -67; -19; -981
67321; -61; -22; -985
67331; -60; -20; -993
67341; -56; -26; -1000
67351; -57; -21; -994
67361; -50; -20; -975
67371; -55; -14; -970
67381; -50; -12; -978
67391; -43; -11; -991
67401; -42; -18; -994
67411; -41; -16; -990
67421; -35; -16; -980
67431; -28; -9; -979
67441; -19; -12; -983
67451; -4; -14; -981
67461; -2; -4; -994
67471; 0; -20; -989
67481; 12; -12; -984
67491; 14; -15; -987
67501; 27; -6; -992
67511; 28; -16; -989
67521; 34; -11; -986
67531; 35; -20; -997
67541; 36; -10; -987
67551; 40; -7; -980
67561; 35; -13; -977
67571; 42; -10; -982
67581; 47; -11; -986
67591; 62; -6; -989
67601; 83; -7; -990
67611; 93; -13; -995
67621; 98; -13; -996
67631; 102; -12; -996
67641; 107; -7; -989
67651; 112; -8; -985
67661; 121; -2; -993
67671; 117; -10; -994
67681; 121; -13; -997
67691; 120; -2; -989
67701; 125; 0; -987
67711; 131; -4; -989
67721; 143; -10; -998
67731; 146; -6; -1008
67741; 140; -12; -1002
67751; 134; -2; -990
67761; 130; 0; -985
67771; 124; -1; -982
67781; 118; -3; -985
67791; 115; -6; -987
67801; 115; -5; -984
67811; 119; -11; -986
67821; 120; -8; -981
67831; 116; -9; -989
67841; 110; -5; -988
67851; 113; -8; -981
67861; 115; -4; -979
67871; 113; -6; -984
67881; 112; -10; -987
67891; 114; -12; -996
67901; 113; -8; -994
67911; 116; -8; -981
67921; 115; -9; -992
67931; 112; -7; -983
67941; 106; -9; -989
67951; 113; -4; -980
67961; 111; -9; -977
67971; 113; -5; -985
67981; 116; -4; -981
67991; 115; -10; -982
68001; 120; -8; -990
68011; 112; -10; -983
68021; 108; -9; -985
68031; 109; -10; -988
68041; 111; -14; -989
68051; 103; -11; -987
68061; 103; -9; -978
68071; 109; -7; -986
68081; 110; -6; -982
68091; 119; -7; -987
68101; 116; -4; -985
68111; 121; -6; -983
68121; 115; -1; -979
68131; 111; -6; -983
68141; 108; -4; -983
68151; 113; -2; -983
68161; 114; -9; -987
68171; 110; -10; -987
68181; 109; -5; -984
68191; 107; -10; -984
68201; 109; -6; -978
68211; 111; -8; -987
68221; 112; -11; -999
68231; 116; -9; -992
68241; 114; -9; -982
68251; 109; -12; -980
68261; 111; -5; -981
68271; 115; -8; -979
68281; 113; -10; -988
68291; 111; -6; -993
68301; 110; -12; -986
68311; 108; -5; -983
68321; 110; -5; -982
68331; 107; -6; -986
68341; 110; -6; -990
68351; 113; -8; -980
68361; 112; -10; -995
68371; 113; -11; -985
68381; 114; -4; -983
68391; 114; -1; -983
68401; 112; -9; -980
68411; 108; -7; -984
68421; 112; -8; -983
68431; 118; -5; -983
68441; 118; -9; -986
68451; 112; -8; -988
68461; 110; -12; -984
68471; 112; -4; -985
68481; 114; -2; -980
68491; 110; -8; -981
68501; 110; -8; -985
68511; 112; -7; -986
68521; 112; -8; -990
68531; 111; -11; -991
68541; 110; -11; -985
68551; 111; -8; -984
68561; 112; -6; -983
68571; 113; -11; -985
68581; 112; -12; -991
68591; 113; -8; -988
68601; 107; -13; -981
68611; 105; -5; -978
68621; 116; -4; -978
68631; 115; -4; -982
68641; 111; -9; -987
68651; 113; -13; -989
68661; 116; -13; -991
68671; 110; -10; -988
68681; 112; -2; -987
68691; 112; -5; -979
68701; 110; -4; -987
68711; 110; -7; -977
68721; 110; -6; -987
68731; 110; -8; -984
68741; 117; -12; -989
68751; 116; -4; -981
68761; 112; -9; -987
68771; 110; -8; -990
68781; 107; -6; -984
68791; 113; -6; -986
68801; 114; -4; -985
68811; 110; -8; -983
68821; 106; -7; -982
68831; 115; -11; -993
68841; 116; -9; -994
68851; 115; -7; -990
68861; 112; -13; -983
68871; 104; -7; -976
68881; 109; -6; -979
68891; 104; -3; -984
68901; 112; -9; -987
68911; 117; -11; -982
68921; 116; -6; -994
68931; 114; -11; -986
68941; 111; -13; -985
68951; 114; -11; -981
68961; 114; -10; -986
68971; 114; -2; -983
68981; 113; -12; -990
68991; 108; -6; -992
69001; 110; -12; -991
69011; 107; -6; -982
69021; 109; -9; -978
69031; 113; -8; -985
69041; 118; -11; -993
69051; 114; -18; -992
69061; 106; -15; -995
69071; 100; -13; -989
69081; 102; -14; -993
69091; 108; 0; -973
69101; 111; -8; -980
69111; 118; -8; -980
69121; 112; -9; -981
69131; 115; -7; -982
69141; 111; -8; -982
69151; 112; -4; -983
69161; 113; -2; -986
69171; 114; -3; -981
69181; 111; -2; -986
69191; 111; -9; -983
69201; 113; 0; -981
69211; 115; -8; -983
69221; 117; -8; -990
69231; 114; -12; -995
69241; 111; -9; -986
69251; 119; -9; -989
69261; 111; -10; -984
69271; 116; -6; -986
69281; 108; -11; -984
69291; 107; -10; -981
69301; 105; -7; -983
69311; 108; -7; -981
69321; 113; -6; -987
69331; 108; -9; -989
69341; 116; -9; -989
69351; 115; -6; -989
69361; 114; -6; -982
69371; 109; -6; -987
69381; 111; -8; -984
69391; 103; -12; -981
69401; 105; -9; -984
69411; 105; -13; -981
69421; 107; -8; -983
69431; 116; -10; -986
69441; 117; -12; -989
69451; 114; -9; -989
69461; 110; -15; -984
69471; 108; -12; -985
69481; 104; -11; -988
69491; 106; -8; -986
69501; 108; -9; -983
69511; 109; -7; -982
69521; 107; -5; -986
69531; 111; -11; -985
69541; 111; -9; -991
69551; 114; -11; -978
69561; 108; -4; -974
69571; 109; -4; -980
69581; 110; -6; -987
69591; 115; -5; -996
69601; 111; -10; -985
69611; 112; -7; -987
69621; 114; -5; -986
69631; 118; -5; -981
69641; 119; -9; -986
69651; 111; -13; -989
69661; 101; -9; -994
69671; 97; -14; -991
69681; 100; -8; -982
69691; 112; -12; -986
69701; 116; -13; -981
69711; 107; -9; -989
69721; 107; -10; -981
69731; 106; -7; -983
69741; 108; -5; -986
69751; 109; -12; -982
69761; 112; -6; -988
69771; 111; -8; -982
69781; 109; -6; -983
69791; 110; -8; -984
69801; 113; -11; -991
69811; 120; -8; -989
69821; 125; -4; -988
69831; 117; -1; -982
69841; 112; -7; -983
69851; 106; -10; -986
69861; 102; -11; -995
69871; 106; -11; -983
69881; 105; -10; -991
69891; 104; -12; -981
69901; 109; -9; -986
69911; 113; -8; -983
69921; 116; -9; -983
69931; 114; 0; -984
69941; 113; -9; -983
69951; 111; -9; -988
69961; 107; -13; -994
69971; 108; -9; -990
69981; 104; -8; -990
69991; 110; -8; -978
70001; 111; -5; -979
70011; 115; -5; -983
70021; 116; -1; -982
70031; 113; -6; -987
70041; 111; -8; -986
70051; 113; -7; -988
70061; 113; -12; -984
70071; 119; -10; -995
70081; 117; -10; -987
70091; 111; -8; -987
70101; 106; -3; -986
70111; 100; -7; -979
70121; 104; -6; -983
70131; 108; -7; -989
70141; 115; -12; -989
70151; 114; -11; -989
70161; 112; -12; -986
70171; 110; -10; -985
70181; 108; -3; -976
70191; 108; -3; -980
70201; 110; -9; -984
70211; 112; -11; -991
70221; 114; -13; -999
70231; 109; -11; -991
70241; 108; -9; -984
70251; 110; -12; -981
70261; 109; -5; -981
70271; 113; -6; -989
70281; 107; -9; -982
70291; 109; -9; -981
70301; 108; -11; -989
70311; 113; -9; -989
70321; 111; -11; -994
70331; 108; -11; -992
70341; 104; -13; -987
70351; 112; -7; -979
70361; 113; -3; -985
70371; 108; -4; -981
70381; 109; -8; -989
70391; 111; -11; -987
70401; 110; -7; -978
70411; 109; -10; -982
70421; 110; -10; -984
70431; 114; -9; -986
70441; 112; -10; -989
70451; 114; -11; -991
70461; 112; -12; -991
70471; 106; -9; -980
70481; 105; -10; -980
70491; 109; -6; -979
70501; 110; -14; -978
70511; 107; -15; -987
70521; 116; -11; -991
70531; 113; -7; -986
70541; 110; -10; -980
70551; 108; -3; -983
70561; 112; -3; -983
70571; 105; -4; -985
70581; 113; -14; -995
70591; 112; -14; -997
70601; 105; -7; -982
70611; 104; -4; -976
70621; 108; -5; -980
70631; 116; -15; -980
70641; 127; -14; -999
70651; 106; -12; -989
70661; 105; -5; -995
70671; 105; -1; -985
70681; 96; 1; -978
70691; 106; -8; -981
70701; 104; -1; -979
70711; 101; -3; -986
70721; 102; -7; -990
70731; 110; -8; -984
70741; 111; -10; -986
70751; 106; -10; -987
70761; 109; -9; -994
70771; 113; -4; -984
70781; 113; -10; -983
70791; 110; -7; -984
70801; 118; -10; -991
70811; 114; -12; -993
70821; 113; -13; -991
70831; 111; -8; -987
70841; 115; -12; -984
70851; 116; -7; -984
70861; 111; -12; -994
70871; 104; -14; -1000
70881; 100; -5; -978
70891; 105; -6; -978
70901; 101; -6; -984
70911; 95; -4; -980
70921; 105; -10; -990
70931; 109; -14; -998
70941; 110; -17; -993
70951; 112; -9; -993
70961; 107; 0; -981
70971; 98; 1; -976
70981; 93; 0; -972
70991; 87; -6; -977
71001; 93; -12; -990
71011; 88; -10; -993
71021; 89; -12; -987
71031; 92; -9; -977
71041; 95; -3; -985
71051; 95; -8; -986
71061; 94; -9; -987
71071; 97; -16; -999
71081; 87; -14; -992
71091; 83; -12; -981
71101; 86; -14; -992
71111; 84; 0; -982
71121; 88; 0; -976
71131; 97; 2; -981
71141; 100; -2; -981
71151; 95; -10; -989
71161; 88; -16; -998
71171; 89; -16; -998
71181; 84; -15; -990
71191; 95; -8; -984
71201; 96; -6; -987
71211; 91; -9; -983
71221; 97; -15; -993
71231; 92; -8; -986
71241; 95; -14; -972
71251; 99; -2; -984
71261; 86; -11; -982
71271; 72; -13; -996
71281; 77; -10; -984
71291; 84; -13; -994
71301; 96; -2; -989
71311; 91; -1; -981
71321; 84; -5; -984
71331; 89; -15; -990
71341; 87; -5; -998
71351; 95; -12; -987
71361; 97; -11; -997
71371; 102; 0; -988
71381; 107; -6; -990
71391; 100; 0; -986
71401; 95; -2; -989
71411; 85; 0; -990
71421; 92; -3; -988
71431; 85; -6; -993
71441; 82; -3; -991
71451; 80; -5; -979
71461; 85; -7; -987
71471; 83; 9; -978
71481; 92; -5; -988
71491; 93; 0; -989
71501; 84; -9; -998
71511; 95; -5; -989
71521; 90; -1; -988
71531; 83; 0; -975
71541; 86; 6; -976
71551; 85; 13; -981
71561; 89; -2; -1000
71571; 93; 0; -998
71581; 96; -10; -994
71591; 98; -16; -992
71601; 96; -22; -983
71611; 91; -35; -971
71621; 97; -8; -984
71631; 94; -1; -1000
71641; 85; 4; -993
71651; 77; -6; -995
71661; 81; 3; -981
71671; 89; 15; -974
71681; 80; 32; -1035
71691; 60; 62; -987
71701; 77; 93; -980
71711; 69; 80; -974
71721; 70; 67; -986
71731; 66; 65; -972
71741; 61; 103; -945
71751; 59; 60; -976
71761; 61; 92; -973
71771; 48; 102; -1054
71781; 54; 115; -1007
71791; 50; 127; -1003
71801; 50; 104; -990
71811; 75; 57; -978
71821; 52; 58; -959
71831; 31; 9; -976
71841; 63; 82; -998
71851; 68; 63; -1005
71861; 86; 98; -897
71871; 71; 117; -972
71881; 51; 104; -1082
71891; 58; 109; -910
71901; 57; 132; -961
71911; 42; 139; -986
71921; 52; 149; -975
71931; 55; 132; -977
71941; 71; 77; -897
71951; 36; 173; -1007
71961; 31; 63; -967
71971; 38; 202; -1009
71981; 55; 159; -903
71991; 58; 86; -1014
72001; 33; 192; -982
72011; 43; 172; -963
72021; 42; 141; -1043
72031; 34; 292; -931
72041; 14; 79; -928
72051; 33; 160; -945
72061; 36; 166; -925
72071; 39; 158; -965
72081; 32; 155; -960
72091; 39; 161; -971
72101; 48; 153; -965
72111; 46; 151; -973
72121; 50; 157; -978
72131; 41; 152; -981
72141; 49; 158; -979
72151; 59; 153; -965
72161; 58; 154; -976
72171; 56; 161; -982
72181; 57; 144; -988
72191; 69; 153; -986
72201; 71; 152; -986
72211; 69; 158; -978
72221; 70; 159; -975
72231; 64; 156; -974
72241; 56; 156; -974
72251; 62; 169; -978
72261; 65; 165; -972
72271; 67; 167; -969
72281; 70; 162; -962
72291; 72; 166; -962
72301; 76; 159; -970
72311; 75; 163; -978
72321; 67; 161; -974
72331; 64; 156; -982
72341; 64; 157; -985
72351; 63; 157; -983
72361; 65; 164; -980
72371; 64; 162; -970
72381; 65; 166; -971
72391; 66; 161; -976
72401; 60; 165; -973
72411; 59; 166; -965
72421; 68; 166; -966
72431; 55; 166; -961
72441; 60; 165; -966
72451; 56; 170; -976
72461; 56; 167; -970
72471; 56; 166; -965
72481; 62; 166; -974
72491; 59; 162; -977
72501; 67; 166; -980
72511; 69; 170; -974
72521; 70; 172; -970
72531; 69; 174; -957
72541; 59; 169; -970
72551; 61; 170; -970
72561; 64; 164; -981
72571; 72; 164; -988
72581; 73; 165; -987
72591; 76; 171; -985
72601; 68; 174; -979
72611; 64; 172; -973
72621; 56; 177; -964
72631; 55; 180; -958
72641; 53; 184; -952
72651; 58; 181; -951
72661; 60; 172; -957
72671; 51; 175; -964
72681; 55; 177; -969
72691; 62; 180; -979
72701; 73; 174; -984
72711; 76; 173; -981
72721; 77; 181; -975
72731; 73; 184; -966
72741; 63; 187; -956
72751; 66; 180; -958
72761; 63; 179; -970
72771; 65; 181; -967
72781; 72; 176; -971
72791; 70; 177; -978
72801; 69; 173; -976
72811; 70; 179; -970
72821; 64; 180; -964
72831; 56; 182; -958
72841; 60; 179; -965
72851; 60; 182; -966
72861; 60; 182; -969
72871; 65; 178; -970
72881; 71; 173; -966
72891; 72; 177; -976
72901; 71; 179; -978
72911; 70; 180; -973
72921; 72; 177; -971
72931; 69; 175; -965
72941; 61; 176; -964
72951; 62; 173; -972
72961; 57; 174; -966
72971; 69; 167; -970
72981; 74; 168; -983
72991; 74; 176; -979
73001; 76; 177; -974
73011; 72; 175; -980
73021; 73; 173; -981
73031; 66; 175; -975
73041; 70; 172; -974
73051; 65; 175; -975
73061; 62; 178; -961
73071; 58; 176; -958
73081; 62; 177; -965
73091; 70; 172; -973
73101; 68; 176; -974
73111; 71; 176; -975
73121; 71; 173; -970
73131; 66; 175; -979
73141; 68; 166; -973
73151; 62; 180; -976
73161; 64; 172; -967
73171; 67; 171; -975
73181; 67; 175; -973
73191; 66; 167; -976
73201; 69; 175; -971
73211; 65; 174; -973
73221; 58; 174; -971
73231; 57; 171; -971
73241; 62; 171; -954
73251; 70; 179; -969
73261; 70; 179; -975
73271; 73; 175; -975
73281; 69; 176; -970
73291; 68; 174; -971
73301; 69; 173; -972
73311; 63; 172; -972
73321; 60; 171; -967
73331; 68; 168; -967
73341; 65; 175; -975
73351; 64; 176; -971
73361; 63; 174; -972
73371; 71; 180; -973
73381; 69; 173; -963
73391; 62; 174; -975
73401; 63; 175; -973
73411; 65; 174; -973
73421; 63; 174; -969
73431; 63; 174; -967
73441; 65; 176; -972
73451; 66; 173; -978
73461; 74; 173; -975
73471; 69; 175; -967
73481; 65; 174; -970
73491; 70; 173; -973
73501; 72; 172; -976
73511; 65; 175; -972
73521; 68; 175; -974
73531; 68; 172; -973
73541; 67; 178; -964
73551; 69; 174; -969
73561; 62; 178; -969
73571; 67; 176; -962
73581; 65; 171; -973
73591; 64; 177; -966
73601; 65; 174; -978
73611; 65; 175; -972
73621; 68; 170; -975
73631; 63; 174; -975
73641; 63; 178; -973
73651; 67; 174; -975
73661; 64; 177; -971
73671; 59; 171; -972
73681; 60; 177; -967
73691; 64; 175; -970
73701; 63; 175; -964
73711; 68; 177; -967
73721; 65; 168; -971
73731; 64; 177; -972
73741; 58; 174; -974
73751; 64; 174; -973
73761; 66; 174; -972
73771; 62; 169; -966
73781; 64; 178; -969
73791; 63; 173; -971
73801; 63; 175; -976
73811; 66; 173; -972
73821; 66; 168; -973
73831; 63; 174; -967
73841; 59; 175; -968
73851; 60; 177; -971
73861; 61; 173; -967
73871; 56; 172; -968
73881; 62; 170; -970
73891; 55; 170; -971
73901; 62; 174; -968
73911; 62; 177; -964
73921; 57; 178; -969
73931; 62; 173; -966
73941; 60; 171; -967
73951; 62; 177; -965
73961; 65; 175; -969
73971; 69; 176; -962
73981; 78; 170; -965
73991; 77; 174; -973
74001; 73; 177; -967
74011; 75; 171; -965
74021; 75; 174; -967
74031; 77; 170; -970
74041; 78; 171; -975
74051; 84; 175; -969
74061; 86; 174; -971
74071; 84; 173; -968
74081; 84; 168; -969
74091; 90; 176; -967
74101; 95; 173; -967
74111; 97; 173; -964
74121; 105; 172; -968
74131; 105; 170; -960
74141; 110; 177; -947
74151; 109; 175; -952
74161; 108; 178; -964
74171; 117; 175; -961
74181; 118; 173; -962
74191; 126; 178; -963
74201; 131; 176; -963
74211; 134; 185; -942
74221; 134; 169; -949
74231; 139; 175; -961
74241; 152; 171; -972
74251; 165; 172; -971
74261; 167; 174; -960
74271; 175; 171; -960
74281; 175; 173; -961
74291; 172; 179; -948
74301; 177; 172; -944
74311; 183; 178; -948
74321; 193; 175; -945
74331; 192; 178; -944
74341; 196; 176; -948
74351; 198; 180; -945
74361; 202; 178; -952
74371; 212; 173; -951
74381; 222; 171; -953
74391; 218; 178; -942
74401; 221; 181; -941
74411; 235; 180; -941
74421; 248; 176; -953
74431; 244; 174; -941
74441; 239; 176; -922
74451; 238; 193; -919
74461; 265; 179; -933
74471; 272; 172; -947
74481; 278; 186; -938
74491; 284; 180; -924
74501; 289; 185; -911
74511; 293; 175; -928
74521; 302; 166; -942
74531; 304; 176; -928
74541; 299; 175; -927
74551; 319; 187; -920
74561; 323; 180; -913
74571; 321; 181; -913
74581; 319; 180; -906
74591; 317; 184; -890
74601; 319; 182; -902
74611; 338; 178; -911
74621; 355; 169; -932
74631; 366; 171; -924
74641; 375; 176; -915
74651; 368; 181; -898
74661; 372; 178; -890
74671; 367; 191; -880
74681; 366; 177; -894
74691; 386; 181; -902
74701; 392; 175; -902
74711; 405; 174; -906
74721; 409; 174; -902
74731; 416; 173; -886
74741; 407; 185; -879
74751; 403; 179; -862
74761; 414; 178; -867
74771; 418; 171; -886
74781; 428; 172; -876
74791; 429; 176; -877
74801; 426; 176; -864
74811; 424; 173; -870
74821; 454; 166; -880
74831; 470; 171; -885
74841; 478; 180; -872
74851; 479; 188; -856
74861; 471; 186; -843
74871; 475; 185; -843
74881; 484; 179; -856
74891; 500; 183; -870
74901; 507; 175; -864
74911; 516; 179; -862
74921; 516; 180; -849
74931; 511; 174; -851
74941; 508; 176; -846
74951; 503; 181; -847
74961; 497; 181; -843
74971; 506; 179; -845
74981; 516; 171; -857
74991; 519; 172; -856
75001; 520; 177; -841
75011; 503; 172; -834
75021; 496; 176; -827
75031; 497; 177; -832
75041; 499; 175; -831
75051; 496; 179; -833
75061; 497; 179; -832
75071; 503; 178; -830
75081; 510; 175; -838
75091; 526; 171; -846
75101; 526; 170; -839
75111; 521; 170; -831
75121; 520; 174; -824
75131; 526; 173; -822
75141; 520; 176; -821
75151; 525; 183; -823
75161; 532; 174; -829
75171; 539; 172; -837
75181; 546; 173; -836
75191; 548; 171; -830
75201; 548; 175; -821
75211; 548; 177; -818
75221; 549; 176; -829
75231; 545; 178; -822
75241; 541; 177; -825
75251; 542; 179; -818
75261; 546; 172; -815
75271; 544; 174; -825
75281; 546; 173; -819
75291; 543; 176; -816
75301; 547; 175; -814
75311; 543; 172; -815
75321; 545; 179; -823
75331; 543; 177; -822
75341; 536; 181; -808
75351; 537; 176; -813
75361; 535; 169; -808
75371; 545; 172; -822
75381; 544; 169; -826
75391; 538; 174; -818
75401; 540; 173; -810
75411; 538; 176; -818
75421; 541; 170; -820
75431; 541; 172; -819
75441; 539; 177; -810
75451; 537; 172; -815
75461; 539; 175; -814
75471; 537; 170; -823
75481; 542; 172; -828
75491; 543; 177; -820
75501; 544; 177; -822
75511; 540; 177; -821
75521; 542; 172; -817
75531; 541; 176; -819
75541; 539; 176; -813
75551; 538; 175; -815
75561; 540; 172; -814
75571; 541; 175; -821
75581; 543; 175; -821
75591; 540; 174; -818
75601; 535; 171; -820
75611; 539; 175; -820
75621; 541; 168; -819
75631; 533; 173; -824
75641; 540; 172; -814
75651; 535; 174; -816
75661; 535; 172; -813
75671; 536; 171; -821
75681; 542; 176; -827
75691; 542; 174; -814
75701; 545; 175; -815
75711; 540; 176; -824
75721; 542; 173; -819
75731; 540; 178; -812
75741; 545; 173; -815
75751; 537; 175; -821
75761; 538; 174; -817
75771; 535; 175; -820
75781; 537; 178; -818
75791; 540; 171; -823
75801; 542; 173; -823
75811; 539; 172; -823
75821; 538; 174; -821
75831; 542; 171; -818
75841; 540; 179; -818
75851; 541; 174; -819
75861; 537; 174; -819
75871; 537; 174; -825
75881; 538; 177; -819
75891; 540; 173; -821
75901; 539; 177; -820
75911; 537; 174; -811
75921; 536; 176; -817
75931; 540; 173; -816
75941; 538; 176; -821
75951; 541; 167; -819
75961; 539; 172; -821
75971; 534; 171; -825
75981; 541; 175; -821
75991; 539; 176; -820
76001; 539; 177; -822
76011; 539; 177; -823
76021; 537; 176; -824
76031; 541; 175; -826
76041; 538; 173; -818
76051; 538; 172; -823
76061; 541; 178; -815
76071; 540; 176; -817
76081; 539; 173; -821
76091; 541; 177; -827
76101; 537; 170; -823
76111; 537; 172; -823
76121; 541; 177; -820
76131; 538; 175; -823
76141; 537; 177; -822
76151; 541; 177; -828
76161; 542; 176; -825
76171; 541; 177; -822
76181; 542; 177; -823
76191; 547; 181; -826
76201; 546; 179; -828
76211; 549; 175; -829
76221; 546; 174; -833
76231; 547; 176; -835
76241; 543; 178; -835
76251; 547; 182; -835
76261; 537; 181; -835
76271; 540; 177; -835
76281; 541; 180; -840
76291; 533; 180; -833
76301; 531; 176; -839
76311; 525; 177; -856
76321; 521; 177; -860
76331; 518; 179; -857
76341; 512; 179; -855
76351; 508; 182; -863
76361; 498; 181; -858
76371; 495; 178; -863
76381; 486; 178; -868
76391; 470; 176; -862
76401; 460; 178; -862
76411; 458; 178; -860
76421; 440; 177; -875
76431; 435; 175; -883
76441; 422; 175; -883
76451; 426; 178; -883
76461; 417; 175; -881
76471; 413; 179; -886
76481; 401; 176; -885
76491; 383; 177; -887
76501; 379; 176; -892
76511; 375; 175; -906
76521; 372; 179; -910
76531; 357; 182; -914
76541; 345; 176; -894
76551; 330; 172; -921
76561; 317; 176; -919
76571; 311; 172; -937
76581; 306; 167; -923
76591; 296; 168; -922
76601; 287; 172; -931
76611; 281; 170; -941
76621; 262; 177; -935
76631; 250; 172; -934
76641; 239; 172; -949
76651; 224; 167; -922
76661; 202; 167; -943
76671; 206; 169; -936
76681; 186; 166; -938
76691; 180; 170; -948
76701; 166; 164; -949
76711; 161; 169; -951
76721; 150; 166; -965
76731; 150; 168; -975
76741; 135; 166; -964
76751; 108; 164; -955
76761; 110; 181; -954
76771; 89; 178; -938
76781; 68; 166; -943
76791; 69; 166; -965
76801; 66; 156; -973
76811; 55; 158; -976
76821; 36; 164; -963
76831; 28; 161; -950
76841; 19; 161; -963
76851; 14; 153; -972
76861; 2; 155; -972
76871; -10; 155; -964
76881; -18; 164; -966
76891; -31; 162; -958
76901; -35; 154; -960
76911; -41; 156; -964
76921; -62; 154; -962
76931; -72; 160; -962
76941; -79; 158; -958
76951; -82; 150; -963
76961; -86; 152; -959
76971; -90; 156; -958
76981; -99; 149; -978
76991; -101; 141; -968
77001; -115; 146; -968
77011; -125; 145; -951
77021; -138; 152; -950
77031; -144; 150; -952
77041; -145; 138; -967
77051; -148; 136; -973
77061; -154; 140; -968
77071; -161; 142; -961
77081; -168; 142; -958
77091; -176; 142; -949
77101; -175; 147; -944
77111; -180; 144; -946
77121; -183; 150; -948
77131; -183; 144; -958
77141; -185; 143; -962
77151; -190; 138; -954
77161; -196; 136; -944
77171; -199; 143; -951
77181; -197; 139; -950
77191; -202; 138; -957
77201; -196; 138; -958
77211; -193; 139; -959
77221; -194; 146; -955
77231; -192; 142; -958
77241; -193; 143; -953
77251; -200; 140; -953
77261; -202; 143; -950
77271; -202; 147; -942
77281; -196; 139; -954
77291; -200; 143; -957
77301; -196; 138; -957
77311; -193; 136; -955
77321; -192; 144; -958
77331; -196; 138; -962
77341; -196; 143; -958
77351; -197; 142; -954
77361; -195; 142; -956
77371; -191; 140; -954
77381; -193; 147; -954
77391; -194; 144; -958
77401; -194; 138; -947
77411; -192; 146; -950
77421; -193; 142; -957
77431; -191; 141; -953
77441; -196; 137; -956
77451; -200; 140; -955
77461; -194; 145; -957
77471; -197; 142; -958
77481; -196; 142; -958
77491; -197; 140; -962
77501; -189; 140; -948
77511; -187; 141; -956
77521; -190; 145; -958
77531; -193; 145; -954
77541; -193; 140; -952
77551; -196; 137; -955
77561; -196; 141; -953
77571; -197; 139; -963
77581; -193; 141; -956
77591; -192; 139; -958
77601; -190; 142; -955
77611; -194; 141; -954
77621; -194; 143; -958
77631; -193; 147; -958
77641; -196; 137; -952
77651; -196; 141; -952
77661; -195; 141; -953
77671; -192; 147; -956
77681; -190; 145; -951
77691; -191; 137; -955
77701; -188; 136; -957
77711; -191; 141; -956
77721; -188; 143; -957
77731; -189; 145; -956
77741; -193; 141; -958
77751; -194; 144; -954
77761; -194; 138; -958
77771; -189; 147; -960
77781; -189; 144; -957
77791; -194; 138; -956
77801; -186; 140; -959
77811; -194; 140; -960
77821; -197; 148; -958
77831; -203; 142; -954
77841; -198; 142; -956
77851; -198; 137; -948
77861; -194; 140; -960
77871; -188; 144; -960
77881; -184; 141; -961
77891; -184; 147; -953
77901; -186; 146; -949
77911; -183; 143; -955
77921; -176; 152; -958
77931; -181; 142; -961
77941; -184; 139; -953
77951; -192; 142; -947
77961; -193; 141; -951
77971; -197; 147; -958
77981; -199; 137; -958
77991; -195; 143; -965
78001; -193; 137; -955
78011; -193; 145; -958
78021; -194; 141; -954
78031; -191; 141; -958
78041; -183; 140; -958
